class_i,ASCUS_s,LSIL_s,ASCH_s,HSIL_s,SCC_s,ASCUS_s_005,LSIL_s_005,ASCH_s_005,HSIL_s_005,SCC_s_005,ASCUS_s_01,LSIL_s_01,ASCH_s_01,HSIL_s_01,SCC_s_01,ASCUS_s_02,LSIL_s_02,ASCH_s_02,HSIL_s_02,SCC_s_02,ASCUS_s_03,LSIL_s_03,ASCH_s_03,HSIL_s_03,SCC_s_03,ASCUS_s_04,LSIL_s_04,ASCH_s_04,HSIL_s_04,SCC_s_04,ASCUS_s_05,LSIL_s_05,ASCH_s_05,HSIL_s_05,SCC_s_05,ASCUS_s_06,LSIL_s_06,ASCH_s_06,HSIL_s_06,SCC_s_06,ASCUS_s_07,LSIL_s_07,ASCH_s_07,HSIL_s_07,SCC_s_07,ASCUS_s_08,LSIL_s_08,ASCH_s_08,HSIL_s_08,SCC_s_08,ASCUS_s_09,LSIL_s_09,ASCH_s_09,HSIL_s_09,SCC_s_09,ASCUS_s_099,LSIL_s_099,ASCH_s_099,HSIL_s_099,SCC_s_099,ASCUS_c,LSIL_c,ASCH_c,HSIL_c,SCC_c,ASCUS_c_01,LSIL_c_01,ASCH_c_01,HSIL_c_01,SCC_c_01,ASCUS_c_02,LSIL_c_02,ASCH_c_02,HSIL_c_02,SCC_c_02,ASCUS_c_03,LSIL_c_03,ASCH_c_03,HSIL_c_03,SCC_c_03,ASCUS_c_04,LSIL_c_04,ASCH_c_04,HSIL_c_04,SCC_c_04,ASCUS_c_05,LSIL_c_05,ASCH_c_05,HSIL_c_05,SCC_c_05,ASCUS_c_06,LSIL_c_06,ASCH_c_06,HSIL_c_06,SCC_c_06,ASCUS_c_07,LSIL_c_07,ASCH_c_07,HSIL_c_07,SCC_c_07,ASCUS_c_08,LSIL_c_08,ASCH_c_08,HSIL_c_08,SCC_c_08,ASCUS_c_09,LSIL_c_09,ASCH_c_09,HSIL_c_09,SCC_c_09,ASCUS_c_099,LSIL_c_099,ASCH_c_099,HSIL_c_099,SCC_c_099,ASCUS_c_0999,LSIL_c_0999,ASCH_c_0999,HSIL_c_0999,SCC_c_0999,w_mean,h_mean,v_mean,w_01,w_02,w_03,w_04,w_05,w_06,w_07,w_08,w_09,h_01,h_02,h_03,h_04,h_05,h_06,h_07,h_08,h_09,d_01,d_02,d_03,d_04,d_05,d_06,d_07,d_08,d_09,v_01,v_02,v_03,v_04,v_05,v_06,v_07,v_08,v_09
1,2809,25,1,2,0,2740,25,1,2,0,2262,21,0,1,0,1852,15,0,1,0,1606,14,0,1,0,1437,12,0,1,0,1290,10,0,1,0,1161,9,0,1,0,1036,6,0,1,0,891,4,0,1,0,685,3,0,1,0,290,2,0,0,0,2775,52,3,4,3,2775,52,3,4,3,2775,49,3,4,3,2774,42,3,3,3,2774,42,3,2,3,2753,42,3,2,2,2645,40,3,1,2,2513,33,3,1,2,2327,28,1,1,2,2050,25,1,1,2,1247,13,0,1,0,631,5,0,0,0,153.8546212,153.9801086,29047.1772,88.4738526,102.1596928,113.3422856,124.9687746,138.226196,152.7288454,168.105811,184.8587464,208.02149,88.4738526,102.1596928,113.3422856,124.9687746,138.226196,152.7288454,168.105811,184.8587464,208.02149,143.712322,159.8488403,171.5995541,182.4428102,203.2860793,217.922209,230.1800725,247.2114587,287.4403468,9710.382952,11817.26276,13874.7184,15683.38376,18539.81039,22562.04327,25153.37583,28725.02069,38860.35266
1,1685,47,9,5,0,1602,44,7,5,0,1319,32,6,1,0,1073,23,1,1,0,928,17,1,1,0,830,14,1,0,0,739,10,1,0,0,676,6,0,0,0,581,2,0,0,0,486,1,0,0,0,376,0,0,0,0,131,0,0,0,0,1651,68,12,15,0,1651,68,12,15,0,1651,68,12,15,0,1651,68,12,15,0,1649,68,11,15,0,1637,68,11,14,0,1578,64,9,14,0,1498,62,8,14,0,1378,55,5,14,0,1259,45,5,14,0,822,34,4,12,0,481,26,3,7,0,149.1540872,150.5624249,25873.57177,82.6166995,99.846618,113.4033965,128.406891,140.9579775,154.385071,167.9241335,183.72229,207.4132995,82.6166995,99.846618,113.4033965,128.406891,140.9579775,154.385071,167.9241335,183.72229,207.4132995,131.0507945,158.3558831,174.5912615,189.5451806,211.190775,222.9017182,234.3154377,250.6002364,288.829431,8011.561034,11647.62344,14337.17966,16810.30777,20798.04569,23636.5741,25856.92862,29080.81551,37495.99567
1,6868,2,4,0,0,6785,2,4,0,0,5425,1,2,0,0,4181,0,2,0,0,3538,0,1,0,0,3072,0,0,0,0,2685,0,0,0,0,2333,0,0,0,0,1987,0,0,0,0,1645,0,0,0,0,1222,0,0,0,0,441,0,0,0,0,6844,7,6,12,5,6844,7,6,12,5,6844,7,6,12,5,6843,7,6,12,5,6840,7,3,12,5,6823,7,3,10,5,6706,7,2,7,5,6574,6,1,5,5,6414,6,1,5,5,6111,6,1,5,5,4972,4,1,3,2,3583,4,0,2,2,121.656367,125.9437701,15896.40065,78.0728209,89.8292234,98.136434,105.098215,111.9820175,120.5117434,132.5600938,149.3154268,176.3997762,78.0728209,89.8292234,98.136434,105.098215,111.9820175,120.5117434,132.5600938,149.3154268,176.3997762,125.3326003,138.6799501,149.1727276,159.9406588,169.4881061,179.4950659,191.5334879,214.3702095,240.8450952,7457.422839,9163.596242,10568.53147,12046.93945,13441.69108,15028.21609,16804.52378,20886.54771,26680.45461
1,3734,2,6,1,1,3584,2,5,1,1,2937,2,5,0,1,2359,0,4,0,1,2003,0,2,0,0,1784,0,2,0,0,1574,0,2,0,0,1392,0,1,0,0,1222,0,1,0,0,1047,0,0,0,0,790,0,0,0,0,292,0,0,0,0,3702,13,14,12,3,3702,13,14,12,3,3702,13,14,12,3,3697,6,14,12,3,3692,5,11,11,3,3674,5,7,10,3,3615,5,6,10,2,3525,5,6,6,2,3447,5,6,4,2,3282,5,6,3,2,2629,2,1,1,2,1730,2,0,1,0,101.9384556,105.6424548,11735.49995,62.1652141,71.62196,79.6088639,87.3191348,95.1889955,103.2070804,111.7010322,124.1226132,145.3471633,62.1652141,71.62196,79.6088639,87.3191348,95.1889955,103.2070804,111.7010322,124.1226132,145.3471633,97.32333225,108.5075746,117.3118192,132.7085022,141.1467197,151.1454099,162.5274216,177.9064852,209.6292221,4523.135485,5629.361864,6549.568392,8376.455403,9363.614109,10629.37406,12227.60189,14425.19528,19126.20206
1,5708,26,3,4,1,5453,17,1,4,1,4285,14,0,3,0,3334,8,0,1,0,2797,8,0,1,0,2387,5,0,1,0,2091,3,0,1,0,1836,3,0,0,0,1530,2,0,0,0,1246,1,0,0,0,885,0,0,0,0,267,0,0,0,0,5634,73,8,8,19,5634,73,8,8,19,5634,73,8,8,19,5631,62,8,8,19,5622,55,8,8,18,5594,55,6,8,18,5478,48,6,8,18,5342,43,6,7,18,5153,32,5,6,16,4799,24,4,6,14,3584,13,1,3,10,2277,7,1,3,5,130.2338891,133.0896624,19582.1356,81.473218,93.680603,102.3278668,109.6780398,117.5412525,126.7063838,138.37752,154.8062256,180.7016941,81.473218,93.680603,102.3278668,109.6780398,117.5412525,126.7063838,138.37752,154.8062256,180.7016941,130.8189593,145.2969294,156.12789,165.3391064,174.1141391,183.1450546,198.0318786,217.5206781,241.2374563,8086.384922,10034.3113,11485.98765,12827.79555,14230.03374,15671.42524,17812.20614,22380.37623,27317.82852
1,3715,14,23,30,0,3588,9,9,28,0,3141,8,9,13,0,2734,6,5,6,0,2484,6,0,5,0,2286,4,0,4,0,2107,3,0,3,0,1944,3,0,2,0,1788,2,0,1,0,1593,0,0,1,0,1330,0,0,0,0,641,0,0,0,0,3672,13,9,83,5,3672,13,9,83,5,3672,13,9,83,5,3672,13,9,83,5,3668,12,9,83,4,3643,12,9,81,4,3496,12,7,77,4,3315,12,7,74,4,3110,11,5,67,4,2773,9,4,56,3,1738,5,3,30,1,895,3,0,6,0,137.8871939,139.9189334,20181.85087,83.2581962,99.2184324,111.6276394,123.350836,134.3721805,145.7409942,158.47877,173.1014858,193.575519,83.2581962,99.2184324,111.6276394,123.350836,134.3721805,145.7409942,158.47877,173.1014858,193.575519,134.7036103,157.6428407,173.3974689,186.3815658,202.6330053,213.9218109,224.0653726,239.0871672,259.2383615,8652.685456,11536.07483,14060.01073,16106.10996,18670.22531,21421.07161,23731.21781,26616.18365,31177.99681
1,1207,28,2,8,0,1150,26,0,8,0,994,20,0,5,0,860,17,0,3,0,782,14,0,3,0,718,13,0,2,0,669,6,0,2,0,612,6,0,2,0,552,5,0,2,0,474,3,0,1,0,384,3,0,0,0,148,1,0,0,0,1180,46,0,15,4,1180,46,0,15,4,1180,43,0,15,4,1180,40,0,15,4,1178,37,0,15,4,1170,37,0,15,4,1115,33,0,15,4,1044,26,0,12,3,973,22,0,10,2,864,15,0,9,2,538,4,0,5,2,280,2,0,2,2,146.7839901,144.4047441,22767.6998,87.9445568,104.2790102,117.304077,130.4002408,142.908951,155.393109,166.7933014,180.4676864,201.6866088,87.9445568,104.2790102,117.304077,130.4002408,142.908951,155.393109,166.7933014,180.4676864,201.6866088,143.8632451,162.749667,177.2786757,187.4644654,207.425479,219.8517673,230.615677,242.607064,266.2580214,9597.031162,12268.84772,14584.38184,16555.55249,19852.79907,22703.65005,25291.51446,28085.66513,33166.23103
1,1587,2,9,11,0,1546,2,4,11,0,1350,2,2,4,0,1160,1,0,2,0,1046,1,0,0,0,950,0,0,0,0,874,0,0,0,0,804,0,0,0,0,728,0,0,0,0,648,0,0,0,0,545,0,0,0,0,249,0,0,0,0,1579,2,2,20,6,1579,2,2,20,6,1579,2,2,20,6,1579,2,2,20,6,1576,2,2,20,6,1572,2,2,17,6,1552,2,2,14,6,1517,1,2,12,5,1481,1,1,8,5,1408,1,0,4,5,1089,1,0,3,4,687,1,0,2,3,126.8164787,129.7872823,17470.34161,74.7553348,89.111729,99.7976566,109.2776304,119.171047,130.5059282,143.1141602,161.112708,186.5398252,74.7553348,89.111729,99.7976566,109.2776304,119.171047,130.5059282,143.1141602,161.112708,186.5398252,114.9474848,138.5296578,151.4394535,164.3080958,177.672219,189.9555027,211.5767394,228.8513877,251.4114358,6349.95142,9139.944556,10765.56905,12564.77832,14764.23181,16819.95099,21040.21736,24381.85576,29080.72059
1,3386,17,10,13,0,3180,8,6,13,0,2756,5,5,8,0,2316,3,3,6,0,2087,3,3,3,0,1884,2,2,2,0,1708,1,1,1,0,1561,1,0,1,0,1396,1,0,1,0,1217,1,0,1,0,965,1,0,0,0,393,0,0,0,0,3355,18,12,38,3,3355,18,12,38,3,3355,18,12,38,2,3354,16,12,38,2,3347,16,12,37,2,3335,16,11,35,2,3267,14,9,29,2,3205,13,9,27,1,3123,11,9,22,1,2972,8,8,20,0,2342,3,2,9,0,1464,2,1,2,0,115.1276826,115.7933049,15333.10004,61.774933,73.061203,81.733277,91.9021,102.7639925,113.399284,126.9896085,150.929664,183.708527,61.774933,73.061203,81.733277,91.9021,102.7639925,113.399284,126.9896085,150.929664,183.708527,96.75611654,108.5918948,117.492837,136.8369243,148.3944273,163.5804317,183.093678,216.6004179,261.3312864,4423.24327,5606.294878,6571.010432,8795.673807,10359.61259,12299.03155,15462.39954,22017.84333,32128.06939
1,1451,21,12,25,4,1360,16,8,24,4,1146,12,8,14,1,944,9,4,9,0,828,8,3,8,0,735,6,3,6,0,657,2,2,3,0,578,2,2,3,0,506,1,2,1,0,423,1,2,0,0,318,0,1,0,0,96,0,0,0,0,1418,36,8,40,11,1418,36,8,40,11,1418,36,8,40,11,1416,36,7,39,11,1408,36,7,39,11,1390,34,7,38,11,1324,28,7,38,10,1250,25,4,34,10,1160,19,4,26,7,997,15,4,23,7,558,4,1,10,6,241,1,0,3,4,145.1083641,143.5792211,23818.00282,70.2580992,88.8226806,106.3959038,118.7138058,133.606812,151.8151732,169.6790646,186.9512974,214.4433172,70.2580992,88.8226806,106.3959038,118.7138058,133.606812,151.8151732,169.6790646,186.9512974,214.4433172,105.7638633,142.8818052,159.9608028,176.8668082,198.6560454,221.3073624,236.3633859,261.5415951,302.8313798,5309.07711,9659.495494,11744.60789,14497.57728,17268.05509,22897.40355,26077.02827,30548.49167,41290.66262
1,2470,26,2,5,0,2402,21,0,5,0,2003,14,0,3,0,1645,9,0,1,0,1421,6,0,1,0,1272,5,0,1,0,1142,5,0,1,0,1001,3,0,1,0,873,3,0,0,0,738,1,0,0,0,562,0,0,0,0,195,0,0,0,0,2441,40,2,19,1,2441,40,2,19,1,2441,40,2,19,1,2441,40,2,19,1,2440,40,2,19,1,2421,38,2,16,1,2335,37,2,14,1,2224,30,1,14,1,2084,26,0,13,1,1848,20,0,11,1,1159,4,0,6,1,567,3,0,1,1,142.0013622,142.2985028,21352.99506,84.300281,98.7182922,111.415503,123.1979854,137.194061,149.7869582,164.046729,178.9365632,200.419738,84.300281,98.7182922,111.415503,123.1979854,137.194061,149.7869582,164.046729,178.9365632,200.419738,140.8388439,158.9494429,170.2290932,181.5678421,199.8986821,214.7121011,226.7508113,242.7278732,270.7719556,9264.043611,11690.75996,13459.96783,15127.21175,17868.17513,21832.36507,24241.12514,27550.4676,33028.86976
1,68,2,1,22,0,62,1,1,20,0,47,1,0,14,0,37,1,0,7,0,31,1,0,5,0,29,1,0,4,0,22,1,0,4,0,20,1,0,4,0,15,1,0,1,0,12,1,0,1,0,7,0,0,0,0,0,0,0,0,0,67,1,1,21,3,67,1,1,21,3,67,1,1,21,3,67,1,1,21,3,66,1,1,20,3,64,1,1,20,3,63,1,1,17,1,59,1,0,15,0,54,1,0,14,0,42,0,0,9,0,22,0,0,3,0,14,0,0,1,0,114.5313368,103.3705025,19416.24,55.431006,63.8172886,71.6511624,80.2573248,92.238525,100.6348114,112.0999638,124.7904468,184.2953894,55.431006,63.8172886,71.6511624,80.2573248,92.238525,100.6348114,112.0999638,124.7904468,184.2953894,78.38026594,93.60265595,100.1739344,110.2702652,136.1399625,144.1088705,154.7302064,171.9996176,225.0546286,3002.907819,4155.350254,4903.160961,5770.329415,8524.47825,9879.480227,11636.10515,14244.01656,20177.89564
1,3094,8,16,19,1,2933,5,6,19,1,2281,2,4,10,0,1749,2,2,7,0,1441,2,2,7,0,1243,1,1,6,0,1070,1,0,5,0,911,0,0,3,0,777,0,0,2,0,624,0,0,1,0,441,0,0,1,0,127,0,0,0,0,3052,19,12,53,2,3052,19,12,53,2,3052,17,11,53,2,3050,9,11,53,2,3043,8,8,51,1,3023,8,6,43,1,2939,8,6,35,1,2837,7,6,28,0,2696,6,3,24,0,2461,5,2,12,0,1649,2,0,6,0,846,1,0,0,0,136.1247783,137.9470687,20729.69179,72.098169,88.6614866,103.5118371,116.8184206,132.4439695,148.6798702,163.512671,177.1959654,195.7411204,72.098169,88.6614866,103.5118371,116.8184206,132.4439695,148.6798702,163.512671,177.1959654,195.7411204,108.4015008,138.3412841,158.8591006,173.9562757,190.4355867,214.7071115,227.9935613,242.2359275,277.0900813,5558.203164,9091.847489,11762.24511,14249.95662,16753.86715,22293.23291,24950.46907,28071.59814,35273.89581
1,2178,5,21,12,0,2068,3,14,12,0,1775,3,9,10,0,1473,2,4,8,0,1293,1,2,6,0,1168,1,1,4,0,1053,1,0,1,0,949,1,0,1,0,858,1,0,0,0,720,1,0,0,0,577,1,0,0,0,250,1,0,0,0,2145,10,14,43,4,2145,10,14,43,4,2145,9,14,43,4,2145,5,14,43,4,2139,5,13,43,4,2127,5,13,39,4,2086,4,8,26,4,2033,4,6,19,4,1961,3,4,13,4,1852,2,2,11,2,1427,1,1,2,1,917,0,0,0,1,112.1699381,112.7347491,14116.3846,61.8432615,73.669189,84.24356,94.090637,104.1740875,114.334839,126.203003,145.891602,173.868652,61.8432615,73.669189,84.24356,94.090637,104.1740875,114.334839,126.203003,145.891602,173.868652,96.4177966,109.5181398,124.0717027,139.3874288,152.0802761,166.5583509,181.5885416,210.3492253,236.9966846,4475.102398,5675.600003,6948.606593,9208.274232,10710.17353,12841.53977,15253.25804,20618.90535,26494.36949
1,3561,18,8,16,1,3400,15,5,16,1,3003,11,5,8,1,2636,10,3,3,1,2401,7,1,3,1,2222,6,1,2,1,2050,5,1,2,0,1904,4,1,1,0,1738,3,1,1,0,1522,2,1,0,0,1254,0,1,0,0,571,0,0,0,0,3511,39,3,46,5,3511,39,3,46,5,3511,39,3,46,5,3510,39,3,46,5,3502,38,2,45,5,3491,37,2,42,4,3424,29,2,40,4,3339,25,1,36,4,3209,23,1,31,4,2985,18,1,19,3,2172,7,0,7,2,1274,6,0,4,2,126.8900288,128.5994621,17655.58252,75.7399879,87.982959,98.3290363,107.4259278,116.6170655,127.6057252,141.2938663,160.3743376,187.5857777,75.7399879,87.982959,98.3290363,107.4259278,116.6170655,127.6057252,141.2938663,160.3743376,187.5857777,114.7845617,136.8439346,148.8508948,161.1150514,172.4240223,184.3869954,205.2338097,224.3630818,253.0355107,6192.765671,8973.620265,10451.66862,12130.63197,13937.40918,15875.6847,19283.63183,23653.08356,29373.75407
1,2602,28,86,31,0,2270,14,71,31,0,1890,7,61,22,0,1531,6,46,15,0,1326,6,34,8,0,1184,5,27,8,0,1046,4,24,8,0,934,3,18,7,0,804,1,11,5,0,697,0,8,4,0,534,0,4,2,0,196,0,0,0,0,2503,38,100,103,3,2503,38,100,103,3,2503,38,100,103,3,2501,37,100,103,3,2485,37,98,102,3,2435,34,88,98,3,2335,29,74,94,3,2245,25,60,89,3,2108,20,48,79,2,1872,18,34,66,2,1183,12,12,31,1,617,3,1,9,0,145.3407505,144.9507094,25380.81175,69.1054364,87.2873046,100.0957852,113.7511628,126.792305,141.9690412,162.0521428,186.8834904,227.8822296,69.1054364,87.2873046,100.0957852,113.7511628,126.792305,141.9690412,162.0521428,186.8834904,227.8822296,106.9352038,139.7815387,155.6048064,169.6684954,183.8880714,210.6239157,229.8707128,258.3008541,318.7496816,5350.652416,9079.772386,11319.96691,13259.17374,15500.74936,20385.62815,24354.88487,29457.08233,45159.36971
1,1565,64,71,106,0,1376,40,30,105,0,1133,29,16,68,0,892,18,7,39,0,769,13,5,22,0,667,10,3,16,0,587,7,3,13,0,517,3,2,10,0,444,3,2,8,0,378,2,2,6,0,284,1,0,2,0,72,0,0,0,0,1462,63,19,261,1,1462,63,19,261,1,1461,63,19,261,1,1461,62,19,259,1,1455,62,15,256,1,1443,61,13,238,1,1367,56,12,224,1,1284,51,11,203,1,1178,46,7,178,1,1035,39,3,137,0,596,19,1,74,0,283,17,1,28,0,150.5435236,150.1466269,30937.21347,59.304962,83.177731,103.6268865,119.630394,135.703823,152.39624,169.617974,187.263672,215.1196635,59.304962,83.177731,103.6268865,119.630394,135.703823,152.39624,169.617974,187.263672,215.1196635,92.69679417,136.5193459,165.1224921,179.3318271,203.5144402,221.0381705,234.7269637,250.2380411,290.6256487,4102.856861,8920.2381,12492.93646,15182.29417,18397.50658,23100.80359,25910.37867,29199.00194,39164.40021
1,692,18,30,32,1,669,15,22,31,1,580,12,18,16,1,493,10,12,8,0,437,8,11,6,0,402,7,7,3,0,378,6,7,2,0,342,5,6,1,0,288,4,5,1,0,257,2,4,1,0,216,1,1,1,0,102,0,0,0,0,677,22,25,43,6,677,22,25,43,6,677,22,25,43,6,676,22,25,43,6,675,22,24,43,6,670,22,20,43,6,650,22,20,42,6,635,22,16,40,5,607,21,13,35,5,573,19,11,33,5,441,17,2,18,3,308,17,1,8,3,127.9231853,134.8123026,24133.24473,60.4350934,71.2924862,83.2808652,94.0523682,105.894546,119.9975344,133.3089356,159.6456784,189.3403386,60.4350934,71.2924862,83.2808652,94.0523682,105.894546,119.9975344,133.3089356,159.6456784,189.3403386,95.00524802,110.9087256,129.3148665,145.7769805,161.9232062,179.4356326,207.6273728,236.1494401,274.0973096,4378.064394,5857.036996,7834.152667,9540.187136,11702.1465,15135.57826,19098.29638,25793.92131,33286.90147
1,1710,28,3,4,0,1625,27,1,4,0,1365,20,1,3,0,1151,16,1,1,0,1024,13,0,1,0,935,11,0,1,0,861,7,0,1,0,791,5,0,1,0,715,3,0,1,0,626,2,0,1,0,492,2,0,1,0,210,0,0,0,0,1675,55,1,12,2,1675,55,1,12,2,1675,55,1,12,2,1673,55,1,12,2,1663,54,1,12,2,1655,53,1,12,2,1603,48,1,10,2,1538,41,1,10,2,1467,34,1,8,2,1334,27,1,6,1,897,19,1,3,0,521,14,1,2,0,132.4389763,134.1128679,20417.39837,77.2730224,91.0927242,100.6327088,109.962817,119.620163,129.0746188,144.3235106,163.134937,190.293549,77.2730224,91.0927242,100.6327088,109.962817,119.620163,129.0746188,144.3235106,163.134937,190.293549,120.3105439,142.8681632,154.0634401,165.8918112,174.933261,184.5188763,208.5805175,229.2512845,260.6580838,6680.957811,9680.004401,11227.44058,12884.06303,14317.17507,15971.07878,19936.31091,24283.70715,30158.61091
1,2019,25,5,15,0,1898,24,2,15,0,1582,18,1,12,0,1252,16,1,8,0,1074,12,1,7,0,958,9,1,6,0,860,6,1,3,0,792,3,1,2,0,687,2,1,1,0,593,2,1,0,0,457,1,1,0,0,181,0,0,0,0,1978,39,3,41,3,1978,39,3,41,3,1978,39,3,41,2,1976,39,3,41,2,1971,39,3,37,2,1959,38,3,32,2,1876,37,2,29,2,1785,35,1,27,2,1694,31,1,22,2,1532,29,1,13,2,1004,20,0,7,2,563,18,0,0,1,147.5623497,146.5984158,25069.23978,79.3742919,96.8401088,109.3053305,123.4948236,137.1182555,151.2378418,166.2460819,184.1461732,205.1208068,79.3742919,96.8401088,109.3053305,123.4948236,137.1182555,151.2378418,166.2460819,184.1461732,205.1208068,123.2431374,156.4518987,171.9597311,184.7740263,205.2290488,218.8560427,231.5240272,246.636911,279.7280349,6567.209078,11390.78367,13705.16753,15685.63132,18865.72961,22703.11398,25149.8802,28257.56801,34543.95583
1,6841,36,187,8,0,5181,35,162,8,0,4005,35,125,7,0,2924,29,94,5,0,2336,25,74,5,0,1955,20,61,5,0,1658,17,48,5,0,1378,13,42,5,0,1153,5,38,2,0,914,1,30,1,0,593,0,23,1,0,140,0,8,0,0,6514,48,433,68,9,6514,48,433,68,9,6514,48,431,68,9,6507,48,426,68,9,6495,47,401,65,7,6464,47,368,57,6,6388,47,309,44,6,6290,46,261,35,5,6184,46,208,27,2,5974,45,140,16,2,4993,43,53,7,0,3432,40,20,4,0,119.1683802,123.1879123,22286.89571,51.8677792,60.9934448,69.0440482,78.2456116,89.734604,101.6913572,114.7670405,138.7546706,210.8510541,51.8677792,60.9934448,69.0440482,78.2456116,89.734604,101.6913572,114.7670405,138.7546706,210.8510541,81.58475674,92.40166132,101.7795482,112.5905436,136.9515581,149.7380125,165.7044154,208.3017217,335.9637523,3167.123297,4049.810696,4929.553441,6009.835945,8971.645707,10541.54849,12766.85006,19827.11031,48957.40534
1,1550,17,137,164,0,1374,12,40,163,0,1143,9,29,95,0,931,6,17,55,0,804,4,13,34,0,709,3,9,26,0,624,1,7,17,0,547,1,6,14,0,491,0,4,8,0,416,0,3,4,0,320,0,0,2,0,129,0,0,0,0,1429,19,22,394,4,1429,19,22,394,4,1429,19,22,394,4,1429,19,22,394,4,1421,19,22,393,4,1406,18,21,392,4,1370,16,19,376,3,1315,15,17,362,3,1268,14,9,342,2,1180,13,7,309,2,925,5,1,185,1,649,3,0,99,1,105.2822913,107.2929419,14793.74636,44.9435362,58.6398212,69.0176449,80.029126,91.52655,103.2207396,117.9877316,139.0341908,173.6437494,44.9435362,58.6398212,69.0176449,80.029126,91.52655,103.2207396,117.9877316,139.0341908,173.6437494,67.6701664,90.42898527,105.1856487,116.5361204,138.3635444,153.3792428,172.8330257,202.1427994,239.5394915,2189.113975,3943.101927,5220.585669,6460.286888,9060.099273,10932.1205,13924.03395,18451.47779,26892.44301
1,1011,24,10,10,2,905,23,4,8,2,727,17,2,5,2,559,13,1,3,1,479,11,1,3,1,425,9,1,2,1,373,7,0,2,1,329,5,0,1,1,289,3,0,1,0,236,2,0,1,0,174,0,0,0,0,48,0,0,0,0,976,42,8,23,8,976,42,8,23,8,976,42,8,23,8,975,42,8,22,8,975,42,7,21,8,958,41,6,21,8,910,38,6,21,7,843,36,5,16,7,778,32,5,14,7,684,30,4,10,6,396,24,2,4,4,191,20,1,2,2,185.8998453,185.1882548,46085.51638,80.5705078,103.5069062,121.8763798,138.892612,156.380143,171.184845,189.6062334,214.90224,329.6364136,80.5705078,103.5069062,121.8763798,138.892612,156.380143,171.184845,189.6062334,214.90224,329.6364136,119.464707,158.67907,178.7876546,212.4012846,228.2030026,245.8824065,265.9548816,311.7610614,517.7301833,6632.897377,11867.91228,14528.57261,21588.80097,25174.57702,28607.35406,32805.38927,44082.14491,114346.5712
1,2809,30,3,8,0,2714,30,0,8,0,2244,20,0,5,0,1841,13,0,2,0,1610,10,0,1,0,1451,7,0,1,0,1306,5,0,1,0,1179,3,0,1,0,1045,2,0,1,0,882,2,0,0,0,682,1,0,0,0,247,0,0,0,0,2765,57,0,26,2,2765,57,0,26,2,2765,57,0,26,2,2765,57,0,26,2,2760,57,0,26,2,2737,57,0,26,2,2640,51,0,26,1,2509,46,0,24,1,2361,42,0,23,1,2093,30,0,18,1,1377,12,0,12,0,770,8,0,9,0,147.1316171,151.4886644,23359.76717,90.5434065,106.9494202,119.4456998,132.670212,144.065727,155.34718,167.6196834,181.1619838,199.9319457,90.5434065,106.9494202,119.4456998,132.670212,144.065727,155.34718,167.6196834,181.1619838,199.9319457,155.3115506,171.2910021,182.0714131,197.615681,212.3176513,222.3585723,231.7601236,245.8923525,274.0553263,11115.3712,13642.00811,15366.55213,17646.19845,21452.8988,23458.11155,25662.78051,28397.3502,33818.49577
1,3015,7,2,1,2,2878,6,1,1,2,2236,4,1,1,2,1677,3,1,0,2,1404,3,1,0,1,1200,3,0,0,1,1056,2,0,0,1,917,2,0,0,1,756,1,0,0,1,602,0,0,0,1,429,0,0,0,1,97,0,0,0,0,3003,12,5,4,3,3003,12,5,4,3,3003,12,5,4,3,3001,12,5,4,2,2992,12,5,4,1,2963,12,5,3,1,2837,11,5,3,1,2698,9,5,1,0,2519,8,3,1,0,2198,5,1,0,0,1164,4,0,0,0,486,1,0,0,0,138.2203292,140.5644328,23030.19979,75.7084778,90.6655862,102.6998674,113.2152042,123.001831,135.8197302,150.8303466,169.3237242,195.9319426,75.7084778,90.6655862,102.6998674,113.2152042,123.001831,135.8197302,150.8303466,169.3237242,195.9319426,122.6271285,148.2386779,158.3159777,168.080842,176.0465009,189.4246154,216.2704145,232.3001107,276.2908013,6739.601885,10221.51389,11520.14869,12866.55708,14327.94783,16384.15526,22216.04892,25158.35174,32636.69269
1,4807,31,18,10,2,4513,28,15,9,2,3598,24,12,9,2,2748,23,8,4,1,2230,21,7,3,1,1866,20,5,3,1,1580,16,3,3,1,1345,12,2,2,1,1097,10,2,1,1,850,5,2,1,1,578,1,1,1,0,147,0,1,0,0,4748,37,40,27,16,4748,37,40,27,16,4748,37,40,27,16,4746,37,40,27,16,4739,37,37,26,16,4719,36,35,26,13,4647,36,32,24,12,4544,35,27,21,11,4430,34,23,19,9,4250,33,21,15,4,3541,29,8,5,1,2588,29,4,2,0,107.1292347,109.5414045,15810.22074,65.9424197,74.2277716,80.9209357,88.3589138,95.2717825,101.8698398,108.9099068,119.1659424,138.0433914,65.9424197,74.2277716,80.9209357,88.3589138,95.2717825,101.8698398,108.9099068,119.1659424,138.0433914,100.7643272,110.2549702,117.7740987,131.7859888,139.2758416,147.0466193,157.1635457,169.7377291,189.3597677,4873.063824,5852.944248,6658.602227,8475.855162,9340.58034,10290.29302,11684.93686,13532.12667,16534.01781
