class_i,ASCUS_s,LSIL_s,ASCH_s,HSIL_s,SCC_s,ASCUS_s_005,LSIL_s_005,ASCH_s_005,HSIL_s_005,SCC_s_005,ASCUS_s_01,LSIL_s_01,ASCH_s_01,HSIL_s_01,SCC_s_01,ASCUS_s_02,LSIL_s_02,ASCH_s_02,HSIL_s_02,SCC_s_02,ASCUS_s_03,LSIL_s_03,ASCH_s_03,HSIL_s_03,SCC_s_03,ASCUS_s_04,LSIL_s_04,ASCH_s_04,HSIL_s_04,SCC_s_04,ASCUS_s_05,LSIL_s_05,ASCH_s_05,HSIL_s_05,SCC_s_05,ASCUS_s_06,LSIL_s_06,ASCH_s_06,HSIL_s_06,SCC_s_06,ASCUS_s_07,LSIL_s_07,ASCH_s_07,HSIL_s_07,SCC_s_07,ASCUS_s_08,LSIL_s_08,ASCH_s_08,HSIL_s_08,SCC_s_08,ASCUS_s_09,LSIL_s_09,ASCH_s_09,HSIL_s_09,SCC_s_09,ASCUS_s_099,LSIL_s_099,ASCH_s_099,HSIL_s_099,SCC_s_099,ASCUS_c,LSIL_c,ASCH_c,HSIL_c,SCC_c,ASCUS_c_01,LSIL_c_01,ASCH_c_01,HSIL_c_01,SCC_c_01,ASCUS_c_02,LSIL_c_02,ASCH_c_02,HSIL_c_02,SCC_c_02,ASCUS_c_03,LSIL_c_03,ASCH_c_03,HSIL_c_03,SCC_c_03,ASCUS_c_04,LSIL_c_04,ASCH_c_04,HSIL_c_04,SCC_c_04,ASCUS_c_05,LSIL_c_05,ASCH_c_05,HSIL_c_05,SCC_c_05,ASCUS_c_06,LSIL_c_06,ASCH_c_06,HSIL_c_06,SCC_c_06,ASCUS_c_07,LSIL_c_07,ASCH_c_07,HSIL_c_07,SCC_c_07,ASCUS_c_08,LSIL_c_08,ASCH_c_08,HSIL_c_08,SCC_c_08,ASCUS_c_09,LSIL_c_09,ASCH_c_09,HSIL_c_09,SCC_c_09,ASCUS_c_099,LSIL_c_099,ASCH_c_099,HSIL_c_099,SCC_c_099,ASCUS_c_0999,LSIL_c_0999,ASCH_c_0999,HSIL_c_0999,SCC_c_0999,w_mean,h_mean,v_mean,w_01,w_02,w_03,w_04,w_05,w_06,w_07,w_08,w_09,h_01,h_02,h_03,h_04,h_05,h_06,h_07,h_08,h_09,d_01,d_02,d_03,d_04,d_05,d_06,d_07,d_08,d_09,v_01,v_02,v_03,v_04,v_05,v_06,v_07,v_08,v_09
2,116,83,0,14,2,55,78,0,13,2,40,57,0,7,2,28,45,0,5,1,22,39,0,4,0,16,34,0,1,0,13,30,0,1,0,10,26,0,0,0,7,22,0,0,0,3,18,0,0,0,3,12,0,0,0,0,3,0,0,0,53,139,0,19,4,53,139,0,19,4,53,139,0,19,4,53,139,0,19,4,53,138,0,19,4,52,135,0,19,4,50,125,0,18,3,40,119,0,18,3,34,103,0,18,3,26,88,0,16,3,9,57,0,10,1,2,36,0,3,0,186.8891432,182.8823744,51057.96173,81.9122064,104.0120846,116.3893792,131.6540536,151.036987,169.2596798,187.7111082,217.7776458,319.969055,81.9122064,104.0120846,116.3893792,131.6540536,151.036987,169.2596798,187.7111082,217.7776458,319.969055,136.286766,158.1882817,175.0750153,186.4859661,217.8931223,236.7018818,250.6199869,303.6593075,434.9514252,8507.639458,11795.98685,14215.29684,16412.57284,23372.88909,26236.00386,30292.93899,43306.85795,91622.83891
2,378,150,7,45,1,286,145,1,43,1,234,120,1,31,1,177,101,0,23,1,140,87,0,15,0,119,72,0,11,0,93,63,0,11,0,74,56,0,7,0,53,46,0,6,0,36,37,0,6,0,21,18,0,3,0,2,3,0,1,0,285,231,1,56,8,285,231,1,56,8,285,231,1,56,8,285,231,1,55,8,283,231,1,54,8,279,224,1,53,8,262,204,0,51,7,246,175,0,48,6,213,154,0,45,5,171,125,0,40,4,82,67,0,28,3,35,34,0,19,3,140.4637923,141.0755294,22078.80118,71.88269,95.372132,109.73291,119.498535,131.15918,143.845886,162.324432,181.899323,204.647568,71.88269,95.372132,109.73291,119.498535,131.15918,143.845886,162.324432,181.899323,204.647568,112.046093,146.6982492,163.5670328,173.4671439,186.5985437,213.5238856,230.7253288,251.6519001,294.7908708,5878.226426,10177.9912,12407.36835,14360.49091,16627.05111,21743.92592,25296.95488,29238.34265,38349.99639
2,135,95,0,7,1,72,93,0,5,1,50,62,0,5,1,41,39,0,5,1,27,34,0,3,1,14,26,0,3,1,9,23,0,2,1,7,21,0,2,1,5,18,0,2,1,4,10,0,2,1,0,8,0,2,0,0,2,0,0,0,73,151,0,9,5,73,151,0,9,5,73,151,0,9,5,73,151,0,9,5,73,149,0,9,5,73,147,0,9,4,63,138,0,9,4,51,130,0,9,3,45,117,0,8,3,39,103,0,8,3,15,69,0,7,3,5,48,0,4,2,166.7442935,169.9098142,36684.60244,83.2280819,103.4286804,114.1215906,127.9105408,144.272033,166.514494,183.4547055,199.8225462,239.3604445,83.2280819,103.4286804,114.1215906,127.9105408,144.272033,166.514494,183.4547055,199.8225462,239.3604445,139.8152722,153.9847273,166.293373,182.0225602,220.580238,232.7144788,250.2952051,278.2100546,345.0824942,9142.974901,10908.49769,12893.13596,15876.4787,22820.9036,25472.35825,28871.63471,34481.54087,54438.86149
2,202,178,76,418,13,43,144,16,395,13,34,115,10,253,6,26,93,5,143,4,21,76,4,100,3,13,66,4,68,3,11,58,3,54,3,8,54,2,38,1,6,45,1,28,1,2,38,1,14,0,1,29,0,7,0,0,11,0,0,0,40,218,12,545,72,40,218,12,545,72,40,218,12,545,72,40,218,12,545,72,39,217,11,536,72,37,214,10,526,70,33,206,8,488,68,30,200,8,452,66,25,193,6,419,63,20,180,1,370,56,9,145,0,231,42,2,104,0,151,25,109.5047397,108.7092376,17203.01919,50.1204206,56.8724,62.6572878,70.2066374,77.92456,96.3040524,113.9354502,139.5616944,193.1757658,50.1204206,56.8724,62.6572878,70.2066374,77.92456,96.3040524,113.9354502,139.5616944,193.1757658,75.36572611,84.78544874,91.35059428,100.1907606,113.2687179,146.451339,166.3465784,202.2386997,285.3984832,2789.429777,3453.388686,4073.863809,4778.20529,5730.950155,9904.985005,12610.51376,17244.65532,35383.15921
2,169,155,3,87,7,91,139,0,84,7,70,121,0,65,7,49,99,0,47,3,36,82,0,34,1,24,71,0,23,1,20,65,0,17,1,18,52,0,15,1,13,42,0,13,1,8,35,0,11,1,5,24,0,6,1,0,8,0,0,1,94,191,0,122,14,94,191,0,122,14,94,191,0,122,14,94,191,0,122,14,92,191,0,121,14,87,187,0,117,14,83,174,0,111,13,70,163,0,103,13,60,149,0,98,12,47,136,0,82,11,26,105,0,53,9,10,72,0,34,6,136.2037337,136.3555944,22168.66624,57.245209,73.874359,92.287232,113.131683,129.049377,144.252723,165.734497,182.294281,201.874099,57.245209,73.874359,92.287232,113.131683,129.049377,144.252723,165.734497,182.294281,201.874099,85.0174209,106.3678633,146.8335574,165.2311159,181.5847783,217.087427,233.2282613,255.3052131,291.1291462,3529.442116,5338.3707,10429.39089,12757.80781,15805.14934,22646.50193,26358.28205,30020.52017,39336.72137
2,501,471,1,15,0,269,469,0,15,0,205,397,0,10,0,151,322,0,6,0,113,279,0,4,0,93,244,0,2,0,74,219,0,1,0,50,197,0,1,0,32,176,0,0,0,19,148,0,0,0,6,105,0,0,0,1,45,0,0,0,269,695,0,21,3,269,695,0,21,3,269,695,0,21,3,269,695,0,21,3,269,695,0,21,2,265,693,0,21,2,253,671,0,21,2,228,649,0,21,2,199,615,0,20,2,167,571,0,18,2,92,442,0,15,2,32,353,0,12,0,146.2100981,145.4581182,23838.61372,84.4523984,101.4313474,113.0702422,121.3824586,132.454804,148.7228632,166.8046758,182.8915284,208.9526487,84.4523984,101.4313474,113.0702422,121.3824586,132.454804,148.7228632,166.8046758,182.8915284,208.9526487,137.1864212,152.7992794,165.7814595,177.8495001,188.077236,213.9922445,230.6670538,249.5062123,300.9779515,8974.957336,10925.4089,12857.87194,14631.05265,16662.2557,22148.42155,25352.07783,29526.86726,43001.99903
2,927,699,9,52,4,377,663,6,48,4,266,536,5,33,3,167,395,2,19,0,122,322,2,10,0,89,269,2,9,0,63,236,2,9,0,43,193,2,8,0,21,156,1,6,0,11,111,1,3,0,3,71,1,1,0,0,14,0,0,0,351,1198,8,107,27,351,1198,8,107,27,351,1198,8,107,27,351,1198,8,107,27,350,1197,7,106,26,348,1190,6,103,26,330,1152,3,97,24,308,1102,3,91,24,280,1042,3,83,22,232,937,2,78,20,134,663,1,51,15,69,455,1,34,11,139.6643247,141.7317373,24256.29994,70.76236,87.497254,100.809754,111.293487,121.305115,135.837403,152.417511,172.9402,209.313095,70.76236,87.497254,100.809754,111.293487,121.305115,135.837403,152.417511,172.9402,209.313095,107.9985368,142.0907256,153.1436671,163.3498309,174.3565426,189.0606901,222.2642478,244.2895122,306.4401469,5468.934123,9692.436178,10966.17227,12395.22536,14252.10069,16612.37482,23718.59087,27601.52064,42021.873
2,1113,987,3,7,9,431,964,0,6,9,294,820,0,3,4,195,685,0,1,3,140,610,0,1,1,102,571,0,1,1,76,518,0,1,1,53,468,0,1,1,37,416,0,1,1,22,351,0,1,0,6,271,0,1,0,0,111,0,1,0,420,1657,0,11,31,420,1657,0,11,31,420,1657,0,11,31,420,1657,0,11,30,420,1656,0,11,29,412,1644,0,11,29,370,1583,0,10,28,317,1515,0,9,26,268,1428,0,9,24,236,1267,0,5,20,123,907,0,2,15,55,651,0,1,12,138.994144,139.5884155,21583.98623,81.567487,97.9714796,108.3861934,118.5842532,129.011169,141.0116028,153.2547124,172.0059268,198.6969636,81.567487,97.9714796,108.3861934,118.5842532,129.011169,141.0116028,153.2547124,172.0059268,198.6969636,133.0575196,150.0520037,162.3673529,172.9497956,182.4311718,203.4503537,221.6135328,236.1740019,274.5944359,8500.05884,10628.26306,12283.8547,13988.96423,15711.91647,18996.43531,23623.32133,26208.31946,34273.15948
2,1454,708,13,63,2,878,685,4,59,2,696,622,3,43,0,500,532,2,30,0,401,468,2,22,0,319,396,2,18,0,245,349,1,15,0,183,295,1,10,0,123,251,1,7,0,72,194,0,6,0,33,130,0,2,0,1,40,0,0,0,876,1236,1,113,14,876,1236,1,113,14,876,1236,1,113,14,876,1236,1,113,14,874,1231,1,110,14,859,1212,1,106,13,789,1148,1,97,13,732,1068,0,93,11,653,976,0,80,11,524,843,0,64,10,257,527,0,44,7,113,336,0,23,3,124.9047489,124.6515176,16909.02634,70.02103,87.08771,100.2876777,110.3540554,119.113014,129.0651,140.8499059,157.7251706,182.6153641,70.02103,87.08771,100.2876777,110.3540554,119.113014,129.0651,140.8499059,157.7251706,182.6153641,106.5616423,136.093028,148.3396281,159.3909673,171.0073696,181.2330184,197.4437784,224.3370728,246.2740133,5345.806277,8784.498075,10294.89916,11988.44189,13883.90425,15547.59172,18140.71818,24200.28022,28905.97325
2,643,634,1,3,3,200,632,1,3,3,139,515,0,3,0,90,400,0,3,0,70,337,0,2,0,55,279,0,2,0,41,229,0,2,0,30,191,0,2,0,18,155,0,2,0,10,123,0,1,0,2,73,0,0,0,0,12,0,0,0,158,1114,2,7,3,158,1114,2,7,3,158,1114,2,7,3,158,1114,2,7,3,157,1113,2,7,3,153,1105,2,7,3,129,1071,1,7,3,110,1034,1,7,3,85,976,1,6,2,58,898,1,6,1,16,632,0,5,1,4,420,0,3,1,126.4456001,125.5005134,17869.04956,73.6447846,88.1014712,99.1029501,108.8083922,117.056896,126.243719,138.0868518,155.5753178,184.680187,73.6447846,88.1014712,99.1029501,108.8083922,117.056896,126.243719,138.0868518,155.5753178,184.680187,108.3972142,140.5642046,149.3409741,160.5463481,168.7209362,176.2247928,187.841775,223.1338246,246.3837014,5516.409003,9409.356072,10734.83788,11973.09104,13469.98671,14784.33223,16829.70221,23952.75414,28794.20467
2,136,262,3,18,2,30,257,0,18,2,22,201,0,15,2,12,151,0,9,2,7,124,0,7,2,6,97,0,6,2,4,83,0,6,1,4,68,0,6,1,2,55,0,6,0,2,46,0,5,0,1,36,0,4,0,0,11,0,1,0,31,356,0,27,7,31,356,0,27,7,31,356,0,27,7,31,355,0,27,7,31,355,0,26,6,30,352,0,26,4,24,336,0,26,4,23,317,0,26,4,18,300,0,26,4,13,266,0,20,4,4,183,0,17,4,0,137,0,13,2,158.7240616,159.6731482,28220.1806,83.964843,105.742188,121.82135,138.183716,149.776756,164.679626,180.550843,196.624634,244.878922,83.964843,105.742188,121.82135,138.183716,149.776756,164.679626,180.550843,196.624634,244.878922,138.8758905,165.551517,179.5463393,203.9238796,221.1773829,232.7396432,249.1237341,287.1720219,329.5355297,9152.009716,12805.17193,15136.74521,17603.47994,23494.05313,26064.124,28638.44602,37247.81989,51115.0499
2,991,1314,3,3,1,101,1304,2,3,1,71,924,2,2,1,48,648,1,2,1,31,523,1,2,1,25,420,0,0,1,18,361,0,0,1,14,301,0,0,1,11,238,0,0,1,7,165,0,0,1,4,85,0,0,1,0,13,0,0,0,61,2230,1,8,12,61,2230,1,8,12,61,2230,1,8,12,61,2230,1,8,12,60,2229,1,8,12,58,2223,1,8,12,38,2164,1,8,11,35,2069,0,7,10,24,1956,0,7,9,14,1775,0,6,9,4,1171,0,5,5,0,666,0,1,4,123.3603638,123.448451,15817.89697,81.7551661,94.0832032,103.0015911,111.6150272,118.459654,126.058961,135.3387759,147.161456,169.0030986,81.7551661,94.0832032,103.0015911,111.6150272,118.459654,126.058961,135.3387759,147.161456,169.0030986,138.7659102,149.2034027,157.0794853,163.4639893,169.8556249,176.4663575,184.8561042,207.5174864,228.3842896,9067.040174,10480.61309,11517.52194,12490.18519,13531.66807,14640.22317,15989.18581,19749.15122,24725.92445
2,425,399,16,59,9,102,384,7,56,9,68,296,5,42,5,43,223,2,23,4,33,176,1,12,3,23,136,1,11,3,14,115,0,7,1,9,94,0,7,0,5,76,0,4,0,2,56,0,2,0,0,26,0,1,0,0,6,0,1,0,91,695,8,95,19,91,695,8,95,19,91,695,8,95,19,90,695,8,95,19,87,693,8,94,19,82,690,8,91,17,67,662,7,88,17,50,634,6,84,15,39,602,5,80,14,28,534,4,71,13,8,340,0,51,11,1,206,0,31,8,140.2237787,142.2151109,22823.95853,72.6178041,92.5592352,105.1904905,117.6542112,128.071411,142.1473814,155.6651794,176.8776062,204.9894196,72.6178041,92.5592352,105.1904905,117.6542112,128.071411,142.1473814,155.6651794,176.8776062,204.9894196,109.1653201,151.3185218,165.340619,174.7725092,182.6413396,202.1212149,226.0409952,243.5723942,296.6372852,5762.825029,10683.37365,12772.58872,14101.83824,15745.41536,18465.37701,24719.15082,28107.10727,39901.34059
2,271,307,9,43,1,120,292,5,43,1,83,234,2,32,1,53,180,0,19,0,37,156,0,16,0,29,134,0,12,0,22,116,0,11,0,17,105,0,7,0,15,90,0,5,0,13,75,0,5,0,6,49,0,1,0,0,21,0,0,0,117,443,1,67,3,117,443,1,67,3,117,443,1,67,3,117,443,1,67,3,117,443,1,66,3,117,442,1,64,3,105,431,1,63,3,95,407,1,60,3,84,390,1,57,3,71,365,1,52,3,50,280,1,39,2,29,229,1,27,2,154.9390533,155.8262691,29632.04137,70.769653,90.903992,104.96664,118.45929,135.055115,157.455139,175.350037,201.822174,257.014053,70.769653,90.903992,104.96664,118.45929,135.055115,157.455139,175.350037,201.822174,257.014053,106.7685554,142.8747201,157.4441761,173.6202662,194.3352687,229.1337786,245.0436697,296.3151743,358.1657607,5490.282694,9813.325468,11886.76454,14443.88813,17721.16001,24904.24865,28808.9351,39592.03829,58484.26023
2,1009,766,15,50,3,456,739,3,49,3,327,586,2,34,1,208,438,1,22,0,156,355,1,19,0,106,307,1,11,0,71,267,1,10,0,49,227,0,6,0,30,177,0,4,0,19,137,0,3,0,7,75,0,2,0,0,20,0,0,0,442,1286,3,104,8,442,1286,3,104,8,442,1286,3,104,8,442,1286,3,104,8,440,1286,3,103,7,433,1266,3,100,6,387,1174,2,94,6,348,1079,1,87,6,276,965,1,74,6,202,808,1,67,3,81,418,0,37,2,22,220,0,18,2,134.2102392,133.9686943,19849.98618,74.8654784,92.3145328,104.976196,115.1856078,124.931092,135.5616268,151.9355474,172.9243594,196.8100404,74.8654784,92.3145328,104.976196,115.1856078,124.931092,135.5616268,151.9355474,172.9243594,196.8100404,110.7947174,145.2723715,157.7037372,167.3195117,176.8994103,189.2024361,220.4181832,236.6193245,281.6873709,5785.629456,9966.5919,11701.05858,13127.06698,14929.17386,16736.95016,23195.7256,26696.95736,35661.77213
2,441,465,18,15,3,142,461,5,13,3,101,359,3,11,3,61,280,3,8,1,47,247,1,5,0,32,207,0,5,0,25,177,0,5,0,20,157,0,5,0,16,131,0,3,0,15,106,0,2,0,5,71,0,1,0,0,20,0,0,0,136,762,1,37,6,136,762,1,37,6,136,762,1,37,6,136,762,1,37,6,136,761,1,37,6,133,754,1,35,6,119,721,1,33,5,103,676,0,28,4,89,631,0,22,4,69,565,0,18,2,27,368,0,5,2,11,225,0,2,0,164.4049389,163.102352,35886.20685,84.043592,102.3694704,112.7335299,121.3184848,132.288502,146.104675,164.6560664,192.88147,262.7425812,84.043592,102.3694704,112.7335299,121.3184848,132.288502,146.104675,164.6560664,192.88147,262.7425812,137.8077115,151.2212143,163.293053,174.3648304,186.3686484,218.1987376,236.6280962,280.3470197,352.4171457,9146.728157,10976.69724,12771.8833,14439.12451,16368.27399,23023.23666,27223.45891,35207.72447,59777.99252
2,762,604,248,435,4,280,558,137,428,4,200,458,112,293,3,136,376,92,189,1,102,322,74,148,1,74,281,65,116,0,57,234,61,96,0,48,200,53,77,0,36,162,42,59,0,15,128,27,41,0,6,84,22,25,0,0,17,3,2,0,239,961,159,679,15,239,961,159,679,15,239,961,159,679,15,238,961,159,679,15,237,961,158,677,15,235,960,145,671,14,214,940,123,645,13,192,921,112,621,12,169,888,96,591,9,134,845,74,564,9,65,658,43,444,8,22,499,18,330,1,123.3052814,124.2337714,21174.0491,55.0159298,67.1458674,77.1032474,90.4521976,101.980163,112.9364442,125.169914,149.191278,213.28081,55.0159298,67.1458674,77.1032474,90.4521976,101.980163,112.9364442,125.169914,149.191278,213.28081,83.90856414,99.4421188,111.3173393,138.9817993,148.8711618,159.5338126,173.7067269,218.5099321,320.4882682,3369.538743,4745.910753,5867.939224,9348.543522,10574.66528,12226.10191,14496.62079,23155.36872,47803.19057
2,606,790,15,43,0,153,770,5,43,0,107,637,3,35,0,76,527,1,27,0,63,457,1,22,0,39,402,1,17,0,32,354,1,11,0,20,323,0,10,0,16,280,0,10,0,6,232,0,7,0,3,171,0,4,0,0,61,0,3,0,137,1236,2,78,1,137,1236,2,78,1,137,1236,2,78,1,136,1236,2,78,1,136,1236,2,77,1,133,1227,2,75,1,117,1184,2,72,1,95,1142,2,70,1,79,1083,2,65,1,55,980,1,58,1,21,699,0,37,1,4,475,0,22,1,146.2895762,143.2370208,22958.01206,88.8144257,103.1077512,115.9769975,126.4679444,138.175987,152.3407104,165.8080586,180.5749144,199.4882477,88.8144257,103.1077512,115.9769975,126.4679444,138.175987,152.3407104,165.8080586,180.5749144,199.4882477,144.9530968,159.4998385,170.8178568,181.6408805,194.3437083,218.9711522,228.921762,241.3492568,270.5593709,9994.204205,11925.23974,13856.93729,15601.52722,17669.84813,22912.22193,25104.24237,27590.10497,33877.99163
2,330,429,6,10,0,74,425,2,10,0,52,328,2,8,0,33,254,1,4,0,27,210,1,3,0,22,180,1,3,0,14,150,1,2,0,8,134,1,1,0,5,114,0,0,0,2,83,0,0,0,1,53,0,0,0,0,17,0,0,0,68,684,1,17,5,68,684,1,17,5,68,684,1,17,5,68,684,1,17,5,66,684,1,16,5,62,677,0,16,5,54,648,0,16,4,46,609,0,14,4,34,566,0,13,4,24,488,0,11,4,4,290,0,9,4,2,179,0,6,2,152.7542248,153.5006845,25594.35894,87.6747862,107.56958,119.92573,133.5956924,147.835571,162.5165636,176.360608,191.6889036,212.892902,87.6747862,107.56958,119.92573,133.5956924,147.835571,162.5165636,176.360608,191.6889036,212.892902,146.8524494,166.6206661,177.7760416,188.2787555,217.5288056,229.4833384,241.3615278,262.73677,311.398491,10076.39582,12733.71648,14711.67565,16688.39724,22617.56564,25408.50254,28011.37197,32270.26631,46457.31407
2,402,208,8,8,0,236,204,5,8,0,175,168,3,5,0,132,119,3,1,0,104,95,3,1,0,80,77,2,1,0,62,64,2,1,0,49,53,2,1,0,35,42,1,1,0,25,30,1,1,0,10,17,0,1,0,0,3,0,0,0,238,362,5,19,2,238,362,5,19,2,238,362,5,19,2,238,361,5,19,2,238,361,5,19,2,232,357,5,18,2,220,345,5,17,2,201,319,5,16,2,184,303,3,13,2,160,270,2,11,1,104,176,1,8,1,71,96,0,4,1,125.851676,129.4853703,18194.01211,68.6487585,85.048462,97.620558,108.195007,117.3030395,126.150269,140.5675355,160.125488,183.8929255,68.6487585,85.048462,97.620558,108.195007,117.3030395,126.150269,140.5675355,160.125488,183.8929255,110.1142044,138.7691865,150.1533183,161.0548021,170.6248276,181.1994022,198.0121768,226.7224024,249.2076764,5609.270098,9309.094336,10607.68882,11937.31095,13592.30866,15206.46126,17848.312,24600.73914,30044.91209
2,727,1343,2,1,1,60,1329,1,1,1,35,1000,1,1,0,21,770,1,1,0,12,639,1,1,0,6,536,1,0,0,4,450,1,0,0,2,380,1,0,0,1,309,0,0,0,1,244,0,0,0,1,164,0,0,0,0,29,0,0,0,30,2027,1,9,7,30,2027,1,9,7,30,2027,1,9,7,30,2027,1,9,7,30,2027,1,9,7,30,2026,1,9,7,26,2000,1,9,7,25,1971,1,9,7,23,1939,1,9,7,18,1879,0,8,7,10,1674,0,4,7,3,1460,0,2,6,152.3118018,154.083738,27048.13048,95.3990178,107.904468,118.1573604,129.7941282,141.875443,155.8249688,168.6074106,182.1497194,202.94646,95.3990178,107.904468,118.1573604,129.7941282,141.875443,155.8249688,168.6074106,182.1497194,202.94646,147.2120449,161.6738258,172.3717952,183.9086294,212.3905207,224.3351252,235.3856641,250.1601498,299.1539782,10457.93176,12488.76815,14186.62065,16179.38408,21611.23639,24409.21368,26606.81405,30067.07412,41837.47849
2,217,227,4,3,0,107,224,2,2,0,76,185,2,2,0,47,142,1,1,0,38,118,1,1,0,31,100,1,0,0,22,90,1,0,0,16,76,1,0,0,11,63,1,0,0,6,50,1,0,0,0,38,0,0,0,0,14,0,0,0,109,328,5,6,3,109,328,5,6,3,109,328,5,6,3,109,328,5,6,3,108,328,5,6,3,106,324,5,6,3,97,297,5,5,3,85,273,4,5,3,64,251,3,5,3,45,213,0,4,3,14,146,0,4,3,4,109,0,4,3,172.0556624,175.4311547,31923.4467,100.156967,121.732407,137.520958,152.810867,164.040772,176.892578,189.972084,206.94532,249.235352,100.156967,121.732407,137.520958,152.810867,164.040772,176.892578,189.972084,206.94532,249.235352,164.7417134,181.7408239,212.5563277,228.2767765,240.2003307,255.013029,274.6700044,301.843792,335.8611573,12454.72174,15944.04632,21760.21325,25195.82493,27602.44873,30410.20734,35170.20149,43709.38041,53196.59961
2,216,366,9,44,4,73,358,4,43,4,54,306,3,28,2,38,249,2,22,2,32,216,2,19,1,25,194,1,15,0,19,174,0,12,0,13,156,0,9,0,11,140,0,7,0,6,123,0,6,0,1,92,0,4,0,0,41,0,1,0,70,505,4,52,8,70,505,4,52,8,70,505,4,52,8,70,504,4,52,8,70,503,4,52,8,68,500,4,49,7,58,486,3,48,7,52,466,3,46,6,45,444,3,43,5,39,407,0,40,5,16,315,0,33,3,5,250,0,24,3,185.4705753,187.8270353,40154.29414,88.5559478,115.348242,134.6382568,152.094909,169.263428,184.0413514,202.3721064,238.9161196,297.6249146,88.5559478,115.348242,134.6382568,152.094909,169.263428,184.0413514,202.3721064,238.9161196,297.6249146,149.9752662,173.6906354,201.1304789,229.2730696,245.0307958,279.4412066,307.6366639,338.1425741,398.8173501,10668.36248,14409.69912,18796.71174,25005.02143,28136.99157,34072.92741,44305.3048,52153.25881,74022.83746
2,164,139,2,13,3,72,136,0,12,3,57,114,0,10,3,44,82,0,6,1,34,67,0,5,0,31,48,0,4,0,26,41,0,1,0,21,38,0,1,0,17,24,0,0,0,11,14,0,0,0,3,7,0,0,0,0,2,0,0,0,72,217,1,20,11,72,217,1,20,11,72,217,1,20,11,72,217,1,20,11,72,217,1,20,11,69,215,1,20,11,67,203,1,18,11,56,183,1,16,11,47,162,0,15,10,36,140,0,14,10,18,86,0,13,10,9,47,0,8,9,151.2683796,148.4799928,26842.19807,72.738769,93.715332,114.538391,128.505219,141.883072,155.31134,170.499451,191.02668,218.02549,72.738769,93.715332,114.538391,128.505219,141.883072,155.31134,170.499451,191.02668,218.02549,108.3356494,145.1831001,164.8402975,178.083138,200.2575926,224.9578879,241.6615768,262.2334225,315.5302179,5535.969591,9891.971336,12517.11594,14814.73722,18538.38379,24367.15347,27029.44468,32853.94341,47996.02235
2,226,254,6,25,5,101,245,4,24,5,67,180,2,13,4,38,114,0,10,2,23,92,0,8,0,12,74,0,4,0,8,59,0,1,0,4,51,0,1,0,2,37,0,1,0,0,25,0,0,0,0,9,0,0,0,0,3,0,0,0,98,366,3,39,10,98,366,3,39,10,98,366,3,39,10,98,366,3,39,10,98,364,3,39,10,98,363,3,39,10,91,350,3,38,10,79,329,3,35,10,70,304,3,34,10,59,285,3,31,10,30,202,1,23,7,16,132,1,17,6,187.7066492,191.5935149,46601.46171,80.017334,106.579364,122.740295,145.789856,164.5782925,176.636178,196.797607,233.182739,313.462296,80.017334,106.579364,122.740295,145.789856,164.5782925,176.636178,196.797607,233.182739,313.462296,137.4671661,164.5547037,182.0315366,218.4320124,235.5888492,258.1325019,296.0998431,332.0479624,463.2825321,8957.21683,12287.82227,15446.31,22140.52068,25718.12105,30492.35634,40176.86017,50568.00424,92030.97744
2,1103,905,7,41,1,220,878,2,41,1,145,710,2,18,1,101,546,1,9,0,77,441,1,5,0,53,375,1,5,0,45,302,1,5,0,31,239,1,3,0,26,202,1,2,0,13,139,1,2,0,5,75,1,1,0,1,14,0,0,0,177,1770,1,100,9,177,1770,1,100,9,177,1770,1,100,9,177,1770,1,99,9,177,1770,1,99,9,175,1762,1,98,9,150,1726,0,93,9,134,1677,0,87,9,107,1614,0,84,7,75,1520,0,80,6,29,1171,0,45,5,12,822,0,16,4,127.4678828,128.2626637,18712.44649,74.7102048,90.2848088,101.7490088,110.0581418,118.683654,127.3539734,136.8060992,153.1581544,177.8805022,74.7102048,90.2848088,101.7490088,110.0581418,118.683654,127.3539734,136.8060992,153.1581544,177.8805022,109.1988797,143.9613568,153.8430855,162.2367452,170.2100076,178.7128641,189.6675841,219.8685958,244.2174066,5518.887778,9904.888562,11216.26895,12485.18474,13788.23312,15177.84527,17152.38947,23247.05156,27816.86099
2,1771,1186,4,15,1,930,1178,0,13,1,709,1039,0,9,1,500,850,0,5,0,394,738,0,4,0,295,629,0,3,0,229,539,0,2,0,170,450,0,2,0,110,370,0,2,0,72,272,0,1,0,29,159,0,0,0,1,20,0,0,0,855,2079,0,35,8,855,2079,0,35,8,855,2079,0,35,8,855,2079,0,35,8,851,2079,0,35,8,844,2069,0,35,6,761,1960,0,35,6,682,1834,0,33,5,590,1669,0,33,3,468,1444,0,32,3,199,852,0,24,3,74,515,0,18,1,155.7819135,158.7555641,27511.80109,89.8774262,106.0550078,119.5197812,131.3754638,146.647712,161.9853794,177.3362556,192.3453254,221.1049592,89.8774262,106.0550078,119.5197812,131.3754638,146.647712,161.9853794,177.3362556,192.3453254,221.1049592,143.8091556,161.1109913,174.6779117,185.8487511,218.6195491,232.0336859,247.894153,284.8979602,325.8152633,9813.840433,12319.616,14465.60005,16408.88271,23022.2743,25784.73065,28952.09593,37019.34763,50211.39941
