class_i,ASCUS_s,LSIL_s,ASCH_s,HSIL_s,SCC_s,ASCUS_c,LSIL_c,ASCH_c,HSIL_c,SCC_c,ASCUS_c_09,LSIL_c_09,ASCH_c_09,HSIL_c_09,SCC_c_09,ASCUS_c_099,LSIL_c_099,ASCH_c_099,HSIL_c_099,SCC_c_099,ASCUS_c_0999,LSIL_c_0999,ASCH_c_0999,HSIL_c_0999,SCC_c_0999,w_mean,h_mean,v_mean,w_01,w_02,w_03,w_04,w_05,w_06,w_07,w_08,w_09,h_01,h_02,h_03,h_04,h_05,h_06,h_07,h_08,h_09,d_01,d_02,d_03,d_04,d_05,d_06,d_07,d_08,d_09,v_01,v_02,v_03,v_04,v_05,v_06,v_07,v_08,v_09
3,3106,35,64,55,3,2956,36,110,147,14,2438,11,73,104,12,1799,6,41,66,9,1185,5,23,37,4,115.63406462028807,117.73853825865767,15510.423935329827,62.44211480000002,72.34454999999998,82.58199439999999,93.17257980000002,104.320389,116.20104939999999,130.2193818,151.33220139999997,178.04180300000002,62.44211480000002,72.34454999999998,82.58199439999999,93.17257980000002,104.320389,116.20104939999999,130.2193818,151.33220139999997,178.04180300000002,95.52605141135291,108.92011409515669,122.39429657613825,140.17006219849475,153.2643735304918,170.3540589519751,188.49998091937007,218.27208129348287,251.14629955530927,4280.630988826656,5654.782846643204,6869.682632142854,9247.182254817862,10943.307804371163,13484.816624377238,16275.086853635166,22208.556121377034,29307.99416378107
3,3754,49,30,13,2,3612,87,65,74,10,2942,49,36,65,8,2076,30,18,51,5,1272,18,4,32,4,148.98999361590438,151.58050509589398,26172.147860187928,78.65767220000002,99.37274799999997,114.14253240000005,127.39473380000003,142.37258549999999,155.8526976,168.71250639999997,183.37829900000003,204.99785760000003,78.65767220000002,99.37274799999997,114.14253240000005,127.39473380000003,142.37258549999999,155.8526976,168.71250639999997,183.37829900000003,204.99785760000003,116.89350502182813,154.9008855561391,172.19480112493255,187.1083663505489,211.56184951063602,222.81185840089842,234.60786180488677,253.17691059986112,299.975896182532,6528.541313007352,11306.846050831824,13893.006699630665,16379.715964033912,21537.812032028807,23918.870460521484,26466.03945359356,30230.64792288607,42397.94350377961
3,871,41,6,18,0,841,56,5,29,5,555,25,4,23,1,331,11,1,17,1,183,3,0,11,1,142.05189562606836,144.8321723141026,23266.69891244969,73.65862999999999,87.33612000000005,102.08315250000004,116.25827000000002,132.19719750000002,151.910294,169.1249695,183.212402,206.51976800000006,73.65862999999999,87.33612000000005,102.08315250000004,116.25827000000002,132.19719750000002,151.910294,169.1249695,183.212402,206.51976800000006,108.41505049819202,134.58846401659585,155.48401953041304,176.3871758625587,207.19788116122643,223.94286730916855,238.73628418008133,258.31171220474255,303.3290352214355,5683.973776714291,8690.49990980014,11538.597351145865,14549.613524790993,18634.10895262406,23645.96556599882,27008.231221893515,31376.825404474457,40789.556650334256
3,105,4,5,200,0,96,4,4,205,5,78,3,2,96,2,56,1,1,35,1,37,0,1,17,1,78.25145092356688,75.85812654777071,8934.640575938647,36.282896300000026,41.2151612,47.91515210000001,57.90517440000001,65.00611099999999,70.08941300000001,79.25783180000006,95.919635,126.88723159999998,36.282896300000026,41.2151612,47.91515210000001,57.90517440000001,65.00611099999999,70.08941300000001,79.25783180000006,95.919635,126.88723159999998,53.855678887240146,62.222638555219746,70.41559996712695,81.33774705705514,89.2618055855027,101.27018479504405,109.89157164598754,147.6244703454253,179.1834548999426,1385.2082383006482,1781.0305896039017,2328.3023648220164,3099.1983934591117,3903.465022878002,4854.112199047638,5817.260904836024,9773.004156040563,13868.7889785714
3,1310,27,52,100,0,1252,20,8,204,5,1026,10,3,166,3,736,4,2,107,1,433,1,1,61,0,131.5981786783076,134.96122344660847,21898.86697482279,59.701403599999985,82.0644542,96.23216420000001,106.99661860000002,118.19311599999997,130.59085740000003,147.21123640000002,170.41097280000002,198.49834520000002,59.701403599999985,82.0644542,96.23216420000001,106.99661860000002,118.19311599999997,130.59085740000003,147.21123640000002,170.41097280000002,198.49834520000002,92.89493951046703,126.67245377835872,147.6540995259361,163.65592678271162,177.64793103426072,190.5957999393572,214.3070750417104,236.74711216821981,278.9347003283608,4039.6826594117606,7099.194573509119,10196.85403657678,12561.806545071173,14803.306664307955,17068.724336887426,21831.71554829766,26608.392563286354,35862.125441038275
3,4602,27,151,49,2,4170,21,417,205,18,3347,7,273,165,11,2295,3,174,124,6,1230,2,94,87,1,130.1253982873111,130.3903217888636,23502.237360843566,57.89892599999996,69.61492900000002,81.12483899999998,93.40600600000002,105.258331,119.42654399999999,137.76238199999997,165.313477,204.90844700000008,57.89892599999996,69.61492900000002,81.12483899999998,93.40600600000002,105.258331,119.42654399999999,137.76238199999997,165.313477,204.90844700000008,88.21948244109832,102.42618862784254,115.899589472731,141.28610898818934,158.64216791106773,173.10554453566502,205.7632793430783,233.99476810166624,298.23592009928393,3716.9531204134437,5009.952170373756,6425.059170618912,9579.119054211198,11779.994586814726,14159.794282262517,19009.882041175515,25721.350433997468,39243.78350446621
3,1992,45,83,181,2,1847,31,30,392,3,1374,13,19,323,1,836,8,9,200,0,471,4,5,107,0,119.11497689969605,120.3917207542336,17318.0346362681,48.2538438,65.00898399999997,80.41287879999999,94.17565860000002,108.28501100000001,125.35749500000009,146.124881,168.00250880000004,193.03160320000003,48.2538438,65.00898399999997,80.41287879999999,94.17565860000002,108.28501100000001,125.35749500000009,146.124881,168.00250880000004,193.03160320000003,74.62441118791077,100.713768427699,115.92202444052066,141.77316417748102,159.29991510406487,179.4175385902577,216.6989482511097,238.54984797766627,275.1136474547463,2625.6758766501853,4793.427330069174,6258.758709348724,9490.187970422192,11852.648466136525,15044.322839844717,22247.261394084926,26930.28761593445,34915.79728584241
3,1048,188,72,410,2,852,188,2,660,18,567,128,1,619,9,288,77,1,541,6,144,46,0,437,1,130.47889472034882,131.4273055255814,21988.25682008493,42.67360249999995,61.393558400000046,82.49788179999999,102.87899740000002,121.48672050000002,141.34897780000003,159.173483,179.85190440000005,207.63682380000006,42.67360249999995,61.393558400000046,82.49788179999999,102.87899740000002,121.48672050000002,141.34897780000003,159.173483,179.85190440000005,207.63682380000006,62.69406290398795,90.60658327637839,129.10555962474783,163.5643629592389,184.46715722708544,212.110939080442,230.43636969820318,251.1152585931825,294.82561903242816,1793.166085511084,3723.450438103076,7851.071937409866,12283.719310922883,15646.485024163128,20743.83046862737,24765.122568020044,29188.732997581188,39851.98549922426
3,3293,179,1094,330,7,2258,64,1400,1059,122,1745,25,879,887,89,1216,9,511,694,55,725,2,288,481,27,120.32758107220072,123.7567351835611,24351.374649302346,48.21650159999999,57.05194260000002,65.28298360000002,73.86222640000008,84.37939399999999,96.97641299999998,112.04655779999993,138.91871960000006,241.86650320000004,48.21650159999999,57.05194260000002,65.28298360000002,73.86222640000008,84.37939399999999,96.97641299999998,112.04655779999993,138.91871960000006,241.86650320000004,75.84347487175293,87.51933158177758,97.16055485075067,107.76151913019163,120.1100508508247,142.55967298305941,160.41629441751365,215.25948086339315,358.8684422883854,2709.9427896275356,3620.1140048516945,4431.5376545348445,5446.0493328079265,6682.709129070294,9642.038112581431,11944.236615611939,20425.451686309432,56774.5288514593
3,220,22,168,505,1,158,12,35,699,12,114,5,23,559,8,83,3,15,373,5,41,1,10,204,2,206.651862860262,206.49905087227074,78190.02050290104,37.55138049999998,44.107482999999974,50.99496449999995,66.364441,97.77401700000001,150.03985599999996,308.9842375,453.506134,549.9659730000001,37.55138049999998,44.107482999999974,50.99496449999995,66.364441,97.77401700000001,150.03985599999996,308.9842375,453.506134,549.9659730000001,55.43559338120467,62.95389555071363,73.01717414396904,97.00121284141062,155.86691555101208,222.62617845329677,517.4592558493684,649.1960500938585,739.3623544490453,1464.566644694628,1903.190445162811,2559.5454656871966,4347.500225468815,11114.879398271576,22880.85568827536,115752.26487703873,192717.97967100004,263538.9034105083
3,2013,30,20,22,4,1943,45,10,68,23,1582,21,4,55,16,1080,11,3,42,10,618,6,2,28,5,151.73896739444712,150.6517031359502,28119.73117507646,75.9392664,92.89094800000001,106.37177559999999,119.13568080000002,132.97814899999997,148.27892440000005,164.6916508,183.5810486,217.2972438,75.9392664,92.89094800000001,106.37177559999999,119.13568080000002,132.97814899999997,148.27892440000005,164.6916508,183.5810486,217.2972438,118.53933065098919,150.4028869777389,165.23405331426844,176.94988881505037,191.61848948627156,214.89835560880596,229.60581574331036,247.74524549221792,311.05053801160614,6507.389056414993,10366.601681729124,12634.288090031647,14563.077627626446,16746.046238230836,21709.615982158124,24819.39133472499,28771.729780541133,43977.47978543145
3,1457,15,1136,678,0,860,2,272,2150,2,706,2,157,1439,2,516,0,86,772,1,308,0,44,348,1,123.29325296956789,119.28378343487522,29195.144144088594,33.50970499999997,39.352783000000045,44.596801500000026,52.95547500000001,71.16807550000001,90.65496100000003,110.01850900000002,150.22686800000008,321.248413,33.50970499999997,39.352783000000045,44.596801500000026,52.95547500000001,71.16807550000001,90.65496100000003,110.01850900000002,150.22686800000008,321.248413,49.02986624393978,57.11084388779645,63.989489821722074,78.50573059404296,106.98775128155597,138.34967399289746,161.94468396847168,218.94281759693908,489.6367403636367,1171.481509638058,1584.8684813424318,1992.5717040734241,2927.526553256711,5404.681421372354,9079.848432695457,12131.611303767539,22068.7197918004,104975.64931434905
3,66,10,29,34,0,1,1,0,127,10,0,0,0,13,5,0,0,0,4,3,0,0,0,0,0,160.28317467625897,148.8434077769784,66308.56958981697,10.53394779999993,12.853124799999932,14.70578579999999,17.319139600000096,20.006102999999996,24.936536000000036,105.04465319999952,458.25661,588.3063168,10.53394779999993,12.853124799999932,14.70578579999999,17.319139600000096,20.006102999999996,24.936536000000036,105.04465319999952,458.25661,588.3063168,14.476323505005707,18.222626404985885,21.728921847407044,24.025066824200795,30.700202093694763,35.66224289452656,261.68755743007983,662.1232492636609,731.3865240408588,101.9700012848844,161.72801058730505,230.27981397668776,279.4315191793482,458.5052562456002,617.0301472396536,43670.5767082687,176404.5113516301,252583.04802717522
3,103,55,15,57,0,9,111,0,100,10,5,72,0,17,3,5,46,0,2,2,4,29,0,0,2,309.0517428,317.7279601260869,148511.19694887334,19.482605300000028,29.893865599999994,40.259092199999984,190.730658,365.797714,432.9270142000001,509.1370452,585.7713746000001,607.0,19.482605300000028,29.893865599999994,40.259092199999984,190.730658,365.797714,432.9270142000001,509.1370452,585.7713746000001,607.0,30.25275581212136,41.67043665477043,60.24981319212974,368.74004819939887,622.6126780864977,667.250165499665,714.1785303033361,781.2133659518903,838.372035552471,443.9619338946412,825.9937648491493,1796.7790795184271,51980.259288479574,155897.33133878716,198988.33668006829,233853.73322660296,298564.8276546,351020.6238845
3,3,1,6,9,1,0,1,0,8,11,0,1,0,3,10,0,0,0,0,5,0,0,0,0,3,269.75570485000003,260.58065094999995,128410.51050341022,35.6660607,40.00802260000001,41.9108221,55.90937479999994,92.32292199999998,293.29832780000083,563.7012608,607.0,607.0,35.6660607,40.00802260000001,41.9108221,55.90937479999994,92.32292199999998,293.29832780000083,563.7012608,607.0,607.0,46.0958531208566,50.65950161517008,58.19062342345392,62.6863601227689,129.2555225463188,644.324231166506,751.9099392445519,779.8928678418629,801.5453038889729,978.3515275911329,1261.2846295099887,1408.6571340549779,1800.7644148836998,8496.834134854475,149767.48928396183,272929.24127141753,298461.7745623378,319013.80693860905
3,2397,19,74,27,5,2245,19,170,64,24,1769,10,124,34,15,1209,4,87,22,3,654,4,54,13,3,124.00419600753371,129.8135485111023,18708.987097856905,69.12562839999998,82.78122559999998,93.70982510000002,101.7080322,110.17104500000002,119.03867739999998,132.30858750000004,152.13521719999997,181.9899143,69.12562839999998,82.78122559999998,93.70982510000002,101.7080322,110.17104500000002,119.03867739999998,132.30858750000004,152.13521719999997,181.9899143,107.26537031927175,131.5641672007016,145.98098339780068,159.76788984902308,169.692139318663,179.47967618444687,191.70160332395994,216.61390391142248,243.43740389565164,5506.121680855952,8207.259800841757,10090.373989870499,11913.315938899494,13485.878531948252,15030.923991036754,16881.995239955468,21972.53359063949,27314.352879034694
3,3572,19,185,154,0,3289,5,171,448,17,2816,2,65,237,11,2153,1,25,121,6,1360,0,8,55,5,107.16884754147583,109.65242758651398,14528.199981023952,56.800223800000005,67.91750119999999,76.08705499999999,84.93030919999998,93.73390999999998,103.8953736,114.3671095,128.83411860000004,158.5216029,56.800223800000005,67.91750119999999,76.08705499999999,84.93030919999998,93.73390999999998,103.8953736,114.3671095,128.83411860000004,158.5216029,92.06465944337211,102.93393562714128,111.7608734140067,128.53413374796304,140.42425271814363,151.24112917981685,164.16371327157273,180.78361214390276,226.69882972167952,3935.8691978210745,5001.9516395164965,5865.5173316632445,7295.807693326028,9305.741135838962,10563.492792573537,12321.696486642573,14845.524962144073,23742.340880764375
3,66,19,57,1056,4,0,0,0,1144,58,0,0,0,118,36,0,0,0,7,29,0,0,0,0,26,42.6665640657238,44.13772109733777,14537.814715265276,9.741839800000047,11.197741999999984,12.550769000000049,13.192981000000032,13.912726999999972,15.791833600000023,17.075677900000002,18.653075999999977,24.263333300000028,9.741839800000047,11.197741999999984,12.550769000000049,13.192981000000032,13.912726999999972,15.791833600000023,17.075677900000002,18.653075999999977,24.263333300000028,15.255447977301706,17.68039568850824,19.04334739018041,20.255202925222946,21.970147237750282,23.722340314141057,25.863395042422617,28.83184203045153,34.58102299438932,114.12680634084349,151.59135793385872,177.46961689065392,199.25411792879072,228.83830605725092,270.0348091373842,322.717927703614,396.3751170237456,569.2655365292844
3,3215,20,611,97,3,2176,8,1330,345,87,1887,3,982,182,37,1407,0,666,110,24,832,0,455,64,8,153.87700903497213,148.37689971211353,36886.37883658436,55.73109100000004,67.78546199999994,77.6267395,88.47680699999995,100.00118999999995,113.16744200000001,132.2701605,190.4801329999999,394.9509815,55.73109100000004,67.78546199999994,77.6267395,88.47680699999995,100.00118999999995,113.16744200000001,132.2701605,190.4801329999999,394.9509815,88.22157228772232,103.24078240577983,113.54162958676784,133.26013630923396,147.83521317832404,160.8928902153406,183.7331570197168,294.67333195260113,546.3242560131845,3640.7496411131015,4963.137484744418,6025.042431294865,8314.834274723511,10076.72233348042,12046.075351769,14988.833621979542,36704.74755667472,131049.26445263647
3,18,7,3,9,1,5,12,0,6,15,3,8,0,1,10,2,3,0,0,7,2,1,0,0,3,319.4583794210527,332.78095042105264,153319.62763358626,20.493315200000023,54.677521000000034,105.24172380000007,216.73188800000003,390.62945550000006,421.77573880000006,498.5475203,599.5209715999999,607.0,20.493315200000023,54.677521000000034,105.24172380000007,216.73188800000003,390.62945550000006,421.77573880000006,498.5475203,599.5209715999999,607.0,36.98284014992328,71.69008717746271,158.02586452694254,316.3095495749743,556.4071977032947,656.7895129404557,745.6803192034312,786.8718456297166,858.4276323604687,485.55379423754584,2267.494835895732,11397.355311358846,38156.92812183809,126652.51309991724,208925.78087614855,263960.7181388366,303814.4887638,368449.0
3,2014,87,47,68,1,1840,98,61,212,6,1323,38,43,156,4,844,12,34,86,1,429,7,22,50,1,127.90826413080738,129.18244700270637,19799.19296392783,67.3803222,80.06657720000001,91.72084099999995,101.61889680000004,112.60052500000006,124.2402314,140.4919676,166.13972160000003,200.7468382,67.3803222,80.06657720000001,91.72084099999995,101.61889680000004,112.60052500000006,124.2402314,140.4919676,166.13972160000003,200.7468382,102.7702374006939,118.01640930290102,139.480293937821,151.06732365606578,163.1188337828419,177.3031152336871,210.76162880173985,235.83493412257917,284.06311277022405,5070.273027821056,6581.397613616142,9140.175469077654,10546.183111675831,12421.973606218195,14723.559950844843,20136.056726462637,26148.581529086565,35922.12271593895
